year,no,instruction,input,result,isAnswerable,isMultipleChoice,isSingleChoiceSolution
2017,21,ข้อใดกล่าวไม่ถูกต้องเกี่ยวกับปฏิญญาสากลว่าด้วยสิทธิมนุษยชน,1. เป็นข้อตกลงพหุภาคีระดับสากลที่มีศักดิ์และสิทธิ์เทียบเท่ากฎหมาย และมีผลบังคับใช้ผูกพัน 2. เป็นการประกาศเจตนารมณ์ที่ส่งผลให้เกิดการออกกฎหมายที่เกี่ยวข้องในประเทศภาคีที่ร่วมลงนาม 3. เป็นเอกสารที่ได้รับการยอมรับจากสมัชชาใหญ่สหประชาชาติ ด้วยการลงประชามติโดยปราศจากเสียงคัดค้าน 4. เป็นผลจากการปรึกษาหารือร่วมกันของประเทศภาคี ส่งผลให้เกิดการส่งเสริม สิทธิมนุษยชนที่ครอบคลุมประเทศต่างๆ ทั่วโลก 5. เป็นการให้คำมั่นสัญญาที่จะกําหนดมาตรฐานในการอยู่ร่วมกันบนพื้นฐานของการปกป้องสิทธิเสรีภาพโดยเท่าเทียมกันและไม่มีการเลือกปฏิบัติ,1. เป็นข้อตกลงพหุภาคีระดับสากลที่มีศักดิ์และสิทธิ์เทียบเท่ากฎหมาย และมีผลบังคับใช้ผูกพัน,TRUE,TRUE,TRUE
2017,22,ข้อใดกล่าวถึงวัฒนธรรมไม่ถูกต้อง,1. เป็นสิ่งที่เกิดขึ้นเองตามธรรมชาติ 2. เป็นสิ่งที่ตกทอดทางสังคม 3. เป็นแบบแผนในการดำเนินชีวิต 4. เป็นสิ่งที่เปลี่ยนแปลงได้ตลอดเวลา 5. เป็นเครื่องยึดโยงสมาชิกของสังคม,1. เป็นสิ่งที่เกิดขึ้นเองตามธรรมชาติ,TRUE,TRUE,TRUE
2017,23,ผลงานทางวัฒนธรรมในข้อใดแสดงถึงลักษณะเด่นของวัฒนธรรมไทยในการปรับตัวเข้าหาความจำกัดของทรัพยากรธรรมชาติ,1. การทำประปาภูเขาและระบบเหมืองฝาย 2. การบวชป่า และประเพณีบุญบั้งไฟ 3. การทำขวัญข้าว และประเพณีไหลเรือไฟ 4. การทำเกษตรผสมผสาน และการลงแขกเกี่ยวข้าว 5. การบูชาแม่โพสพ และประเพณีจุดประทีปโคมลอย,1. การทำประปาภูเขาและระบบเหมืองฝาย,TRUE,TRUE,TRUE
2017,24,ค่านิยมใดที่สังคมไทยยังให้ความสำคัญน้อย และจำเป็นต้องเร่งส่งเสริม ให้เกิดขึ้น เพื่อเป็นรากฐานสำคัญในการสร้างสังคมที่ยั่งยืน,1. ความเอื้อเฟื้อเผื่อแผ่ 2. ความสามัคคีมีน้ำใจ 3. ความขยันหมั่นเพียร 4. ความอดทนอดกลั้น 5. ความเท่าเทียมเสมอภาค,5. ความเท่าเทียมเสมอภาค,TRUE,TRUE,TRUE
2017,25,เนื้อความในบทบัญญัติแห่งกฎหมายข้อใด ที่สะท้อนว่าวัฒนธรรมไทยไม่ใช่ วัฒนธรรมสากล,1. ในการใช้สิทธิแห่งตนก็ดีในการชำระหนี้ก็ดี บุคคลทุกคนต้องกระทำโดยสุจริต 2. เมื่อไม่มีบทกฎหมายที่จะยกมาปรับคดีได้ให้วินิจฉัยคดีนั้นตามจารีตประเพณีแห่งท้องถิ่น 3. ผู้ใดจะฟ้องบุพการีของตนเป็นคดีแพ่งหรือคดีอาญามิได้ แต่เมื่อผู้นั้นหรือญาติสนิทของผู้นั้นร้องขอ อัยการจะยกคดีขึ้นว่ากล่าวก็ได้ 4. บุคคลผู้ซื้อทรัพย์สินมาโดยสุจริตในการขายทอดตลาด หรือในท้องตลาด หรือจากพ่อค้าซึ่งขายของชนิดนั้น ไม่จำต้องคืนให้แก่เจ้าของแท้จริง เว้นแต่เจ้าของจะชดใช้ราคาที่ซื้อมา 5. ถ้าสัญญาต่างตอบแทนมีวัตถุที่ประสงค์เป็นการก่อให้เกิดหรือโอนทรัพยสิทธิในทรัพย์เฉพาะสิ่ง และทรัพย์นั้นสูญหรือเสียหายไปด้วยเหตุอย่างใดอย่างหนึ่ง อันจะโทษลูกหนี้มิได้ไซร้ ท่านว่าการสูญหรือเสียหายนั้นตกเป็นพับแก่เจ้าหนี้,3. ผู้ใดจะฟ้องบุพการีของตนเป็นคดีแพ่งหรือคดีอาญามิได้ แต่เมื่อผู้นั้นหรือญาติ สนิทของผู้นั้นร้องขอ อัยการจะยกคดีขึ้นว่ากล่าวก็ได้,TRUE,TRUE,TRUE
2017,26,ข้อใดคือสิ่งที่ต้องเร่งส่งเสริมแก่ผู้คนในการปรับตัวเพื่อการอยู่ร่วมกัน ในสังคมพหุวัฒนธรรม,1. การสร้างสำนึกชาตินิยม เชื้อชาตินิยม และชาติพันธุ์นิยม 2. การรณรงค์ส่งเสริมจิตสํานึกในการอนุรักษ์วัฒนธรรมประจำชาติ 3. การให้คุณค่าความหลากหลาย และการเคารพศักดิ์ศรีความเป็นมนุษย์ 4. การเรียนรู้ทักษะการประกอบอาชีพ เพื่อเพิ่มขีดความสามารถในการแข่งขัน 5. การศึกษาประวัติศาสตร์เพื่อสร้างความรัก ผูกพัน และภาคภูมิใจในความเป็นชาติ,3. การให้คุณค่าความหลากหลาย และการเคารพศักดิ์ศรีความเป็นมนุษย์,TRUE,TRUE,TRUE
2017,27,ข้อใดไม่ใช่ลักษณะของวัฒนธรรม ที่เกิดจากการผสมผสานทาง วัฒนธรรม (cultural assimilation) ระหว่างประชาชนใน ภูมิภาคอาเซียน,1. มีความสมบูรณ์เป็นสากล 2. มีการเปลี่ยนแปลง ไม่คงที่ 3. มีความหลากหลาย แตกต่างกัน 4. มีลักษณะเป็นสิ่งประดิษฐ์ทางสังคม 5. มีการไหลเวียนแลกเปลี่ยนระหว่างสังคม,1. มีความสมบูรณ์เป็นสากล,TRUE,TRUE,TRUE
2017,28,ข้อใดเป็นพระราชอำนาจที่ไม่ปรากฏเป็นลายลักษณ์อักษรในรัฐธรรมนูญ,1. การพระราชทานคำปรึกษาแก่รัฐบาล 2. การพระราชทานเครื่องราชย์อิสริยาภรณ์ 3. การโปรดเกล้าฯ แต่งตั้งฐานันดรศักดิ์ 4. การโปรดเกล้าฯ แต่งตั้งองคมนตรี 5. การพระราชทานอภัยโทษ,1. การพระราชทานคำปรึกษาแก่รัฐบาล,TRUE,TRUE,TRUE
2017,29,ข้อใดจับคู่ระบบการเมืองการปกครองกับข้อด้อยของระบบนั้นไม่ถูกต้อง,1. ประชาธิปไตย กับ ปัญหาเสียงข้างมากไม่รับฟังเสียงข้างน้อย 2. เสรีนิยม กับ ปัญหาการขาดเสถียรภาพทางการเมือง 3. อนุรักษ์นิยม กับ ปัญหาการพัฒนาที่ล่าช้า 4. อำนาจนิยม กับ ปัญหาการขาดระเบียบและกติกาในสังคม 5. สังคมนิยม กับ ปัญหาการริดรอนเสรีภาพทางเศรษฐกิจ,4. อำนาจนิยม กับ ปัญหาการขาดระเบียบและกติกาในสังคม,TRUE,TRUE,TRUE
2017,30,ปรากฏการณ์โลกาภิวัตน์ทางเศรษฐกิจมีผลกระทบต่อรัฐในเรื่องต่าง ๆ ต่อไปนี้ ยกเว้นเรื่องใด,1. รัฐมีความสัมพันธ์กับตลาดในระดับโลกมากยิ่งขึ้น 2. ตลาดมีบทบาทมากยิ่งขึ้นในการสร้างสวัสดิการแทนที่รัฐ 3. เส้นแบ่งดินแดนที่แน่นอนของรัฐชาติคลายความสำคัญลง 4. ความเป็นอิสระและอำนาจอธิปไตยของรัฐมีเพิ่มขึ้นอย่างมีนัยสำคัญ 5. รัฐลดบทบาทความสำคัญในฐานะตัวกระทำทางการเมืองระหว่างประเทศ,4. ความเป็นอิสระและอำนาจอธิปไตยของรัฐมีเพิ่มขึ้นอย่างมีนัยสำคัญ,TRUE,TRUE,TRUE
2017,31,ภายใต้ปัญหาความขัดแย้งทางการเมืองในหมู่ประชาชนในระยะกว่า10ปี ที่ผ่านมาของไทย ข้อใดไม่ใช่แนวทางเสริมสร้างประชาธิปไตยไทย ให้มั่นคง,1. บ่มเพาะประชาชนใช้หลักเหตุผลเป็นพื้นฐานในการตัดสินใจทางการเมือง 2. มีกฎหมายที่ยอมรับสิทธิในการดำเนินกิจกรรมทางการเมืองของประชาชน 3. ลดความเหลื่อมล้ำทางอำนาจระหว่างชนชั้นปกครองและประชาชน 4. ขจัดความคิดเห็นทางการเมืองที่แตกต่างกันในหมู่ประชาชน 5. สร้างความเชื่อมั่นต่อกติกาประชาธิปไตยในหมู่ประชาชน,4. ขจัดความคิดเห็นทางการเมืองที่แตกต่าง กันในหมู่ประชาชน,TRUE,TRUE,TRUE
2017,32,ระบอบเสรีประชาธิปไตยมีลักษณะสำคัญดังต่อไปนี้ ยกเว้นข้อใด,1. กองทัพมีบทบาทสำคัญในการประกันเสถียรภาพของรัฐบาลจากการเลือกตั้ง 2. ลดอำนาจรัฐ เพิ่มอำนาจและการมีส่วนร่วมของประชาชน 3. ตัวกระทำทางการเมืองยอมรับกฎกติกาประชาธิปไตย 4. ให้เสรีภาพพลเมืองและสิทธิทางการเมืองในระดับสูง 5. ใช้กฎหมายเป็นเครื่องมือในการปกครอง,1. กองทัพมีบทบาทสำคัญในการประกันเสถียรภาพของรัฐบาลจากการเลือกตั้ง,TRUE,TRUE,TRUE
2017,33,ข้อใดไม่จัดว่าเป็นปัจจัยทุน(capital) หรือสินค้าทุนตามความหมายทางเศรษฐศาสตร์,1. เงินทุน 2. รถบรรทุก 3. อาคารสำนักงาน 4. เครื่องคอมพิวเตอร์ 5. สัตว์ที่เลี้ยงไว้ใช้งาน,1. เงินทุน,TRUE,TRUE,TRUE
2017,34,ข้อใดเป็นข้อดีของระบบเศรษฐกิจแบบวางแผนจากส่วนกลางหรือสังคมนิยม เมื่อเปรียบเทียบกับระบบเศรษฐกิจแบบอื่น ๆ,1. การจัดสรรทรัพยากรเป็นไปอย่างมีประสิทธิภาพมากกว่า 2. การกระจายรายได้และทรัพย์สินมีความเท่าเทียมกันมากกว่า 3. เอกชนมีเสรีภาพในการดำเนินกิจกรรมทางเศรษฐกิจมากกว่า 4. ตลาดไม่ล้มเหลว เพราะกลไกราคาทำงานได้อย่างมีประสิทธิภาพมากกว่า 5. การตัดสินใจจากส่วนกลางหรือรัฐบาลมีความถูกต้องและแม่นยำมากกว่า,2. การกระจายรายได้และทรัพย์สินมี ความเท่าเทียมกันมากกว่า,TRUE,TRUE,TRUE
2017,35,ถ้าน้ำมันเบนซินและแก๊สโซฮอล์สามารถใช้ทดแทนกันได้ เมื่อราคาน้ำมันเบนซินลดลง ในขณะที่ราคาของแก๊สโซฮอล์ยังคงเดิม จะเกิดผลตามข้อใด,1. อุปทานของแก๊สโซฮอล์จะลดลง (เส้นอุปทานของแก๊สโซฮอล์เคลื่อนไปทางซ้าย) 2. อุปทานของน้ำมันเบนซินจะลดลง (เส้นอุปทานของน้ำมันเบนซินเคลื่อนไปทางซ้าย) 3. อุปสงค์สำหรับแก๊สโซฮอล์จะลดลง (เส้นอุปสงค์สำหรับแก๊สโซฮอล์เคลื่อนไปทางซ้าย) 4. อุปสงค์สำหรับแก๊สโซฮอล์จะเพิ่มขึ้น (เส้นอุปสงค์สำหรับแก๊สโซฮอล์เคลื่อนไปทางขวา) 5. อุปสงค์สำหรับน้ำมันเบนซินจะเพิ่มขึ้น (เส้นอุปสงค์สำหรับน้ำมันเบนซินเคลื่อนไปทางขวา),3. อุปสงค์สำหรับแก๊สโซฮอล์จะลดลง (เส้นอุปสงค์สำหรับแก๊สโซฮอล์เคลื่อนไปทางซ้าย),TRUE,TRUE,TRUE
2017,36,ในกรณีที่อุปทานของสินค้าลดลง แต่อุปสงค์สำหรับสินค้ายังคงเดิม จะส่งผลต่อการเปลี่ยนแปลงในราคาและปริมาณดุลยภาพของตลาดสินค้านั้นอย่างไร,1. ราคาดุลยภาพจะลดลง และปริมาณดุลยภาพลดลง 2. ราคาดุลยภาพจะเพิ่มขึ้น และปริมาณดุลยภาพเพิ่มขึ้น 3. ราคาดุลยภาพจะลดลง แต่ปริมาณดุลยภาพเพิ่มขึ้น 4. ราคาดุลยภาพจะเพิ่มขึ้น แต่ปริมาณดุลยภาพจะลดลง 5. ราคาดุลยภาพจะคงเดิม แต่ปริมาณดุลยภาพลดลง,4. ราคาดุลยภาพจะเพิ่มขึ้น แต่ปริมาณดุลยภาพจะลดลง,TRUE,TRUE,TRUE
2017,37,ถ้าตลาดสินค้าชนิดหนึ่งเป็นไปตามกฎของอุปสงค์และอุปทานแล้ว ปรากฏการณ์ตามข้อใดไม่ใช่ผลที่เกิดจากการกําหนดราคาขั้นสูงในตลาดสินค้าชนิดนั้นโดยรัฐบาล,1. สินค้าในตลาดจะเกิดภาวะความขาดแคลนขึ้น 2. ผู้ผลิตจะผลิตสินค้าออกขายในปริมาณที่น้อยลง 3. ผู้ซื้อจะมีความต้องการซื้อสินค้าในปริมาณที่มากขึ้นกว่าเดิม 4. ราคาสินค้าที่ซื้อขายกันตามกฎหมายจะต่ำกว่าราคาก่อนการกำหนดราคาขั้นสูง 5. ปริมาณการซื้อขายกันจริงๆ จะมากกว่าปริมาณซื้อขายก่อนการกำหนดราคาขั้นสูง,5. ปริมาณการซื้อขายกันจริงๆ จะมากกว่าปริมาณซื้อขายก่อนการกำหนดราคาขั้นสูง,TRUE,TRUE,TRUE
2017,38,ในสถานการณ์ใดที่ตลาดผูกขาดอาจส่งผลดีต่อระบบเศรษฐกิจและสังคมส่วนรวมมากกว่าตลาดประเภทอื่น ๆ,1. สินค้าที่ผลิตเป็นสินค้าที่จำเป็นต่อการครองชีพ 2. การผลิตสินค้านั้นก่อให้เกิดการประหยัดจากขนาด 3. การผลิตสินค้าชนิดนั้นก่อผลกระทบเชิงลบต่อสิ่งแวดล้อม 4. ผู้บริโภคในตลาดต่างก็มีความต้องการสินค้าในปริมาณมากๆ 5. สังคมต้องการให้การผลิตสินค้ามีประสิทธิภาพทางเศรษฐกิจสูงสุด,2. การผลิตสินค้านั้นก่อให้เกิดการประหยัดจากขนาด,TRUE,TRUE,TRUE
2017,39,การจัดสรรที่ดินทำกินให้กับสมาชิกที่เป็นเกษตรกรเป็นบทบาทสำคัญของสหกรณ์ประเภทใด,1. สหกรณ์นิคม 2. สหกรณ์บริการ 3. สหกรณ์ประมง 4. สหกรณ์การเกษตร 5. สหกรณ์เครดิตยูเนียน,1. สหกรณ์นิคม,TRUE,TRUE,TRUE
2017,40,แผนพัฒนาเศรษฐกิจและสังคมแห่งชาติฉบับใดของไทย ที่ได้อัญเชิญ ปรัชญาเศรษฐกิจพอเพียงมาใช้เป็นแนวทางการพัฒนาและ บริหารประเทศ โดยได้ระบุไว้ในแผนอย่างชัดเจนเป็นครั้งแรก,1. ฉบับที่ 7 3. ฉบับที่ 9 2. ฉบับที่ 8 4. ฉบับที่ 10 5. ฉบับที่ 11,3. ฉบับที่ 9,TRUE,TRUE,TRUE
2017,41,กำหนดให้ ผลิตภัณฑ์มวลรวมในประเทศ (GDP) 300 ล้านบาท รายได้สุทธิจากต่างประเทศ ~40 ล้านบาท ค่าเสื่อมราคา 10 ล้านบาท ภาษีทางอ้อม 30 ล้านบาท เงินอุดหนุน 10 ล้านบาท จํานวนประชากร 3 ล้านคน จากสถานการณ์ข้างต้น จงคำนวณผลิตภัณฑ์มวลรวมประชาชาติ (GNP),1. 100 ล้านบาท 2. 230 ล้านบาท 3. 250 ล้านบาท 4. 260 ล้านบาท 5. 290 ล้านบาท,4. 260 ล้านบาท,TRUE,TRUE,TRUE
2017,42,ข้อใดหมายถึงปริมาณเงินตามความหมายแคบ,1. เหรียญกษาปณ์ ธนบัตร เงินฝากประจำ หุ้นกู้ 2. ธนบัตร เงินฝากกระแสรายวัน เงินฝากประจำ 3. เหรียญกษาปณ์ ธนบัตร เงินฝากกระแสรายวัน 4. ธนบัตร เงินฝากกระแสรายวัน เงินฝากประจำ พันธบัตรรัฐบาล 5. ธนบัตร เงินฝากกระแสรายวัน เงินฝากออมทรัพย์ เงินฝากประจำ,3. เหรียญกษาปณ์ ธนบัตร เงินฝากกระแสรายวัน,TRUE,TRUE,TRUE
2017,43,“ครอบครัวชาวนามีสมาชิกที่อยู่ในวัยทำงาน 9 คน ช่วยกันปลูกข้าวใน ที่นาของตน ได้ข้าวปีละ 12 เกวียน ต่อมาสมาชิกในครอบครัว 2 คน แต่งงานและย้ายภูมิลำเนาไปอยู่จังหวัดอื่น ทําให้เหลือสมาชิกใน ครอบครัวที่คงทำการปลูกข้าวเพียง 7 คน แต่ก็ยังคงได้ข้าวปีละ12เกวียน เท่าเดิม” จากข้อความดังกล่าวเป็นประเภทของการว่างงานในข้อใด,1. การว่างงานแฝง 2. การว่างงานชั่วคราว 3. การว่างงานตามฤดูกาล 4. การว่างงานเนื่องจากวัฏจักรธุรกิจ 5. การว่างงานเนื่องจากโครงสร้างของระบบเศรษฐกิจ,1. การว่างงานแฝง,TRUE,TRUE,TRUE
2017,44,รัฐบาลควรใช้นโยบายงบประมาณขาดดุลในกรณีที่เศรษฐกิจของประเทศอยู่ในภาวะใดมากที่สุด,1. เงินเฟ้อ 2. เศรษฐกิจปกติ 3. เศรษฐกิจตกต่ำ 4. เศรษฐกิจขยายตัว 5. ราคาสินค้าเพิ่มสูงขึ้นอย่างรวดเร็วและต่อเนื่อง,3. เศรษฐกิจตกต่ำ,TRUE,TRUE,TRUE
2017,45,ข้อใดถูกต้องเกี่ยวกับการใช้เครื่องมือของนโยบายการเงิน ในกรณีที่ประเทศเกิดปัญหาภาวะเงินฝืด,1. รัฐบาลลดการใช้จ่ายลง 2. รัฐบาลเพิ่มการเก็บภาษี 3. รัฐบาลใช้งบประมาณเกินดุล 4. ธนาคารกลางขายหลักทรัพย์ของรัฐบาล 5. ธนาคารกลางลดอัตราเงินสำรองตามกฎหมาย,5. ธนาคารกลางลดอัตราเงินสำรองตามกฎหมาย,TRUE,TRUE,TRUE
2017,46,ข้อใดเป็นการลงทุนทางตรงระหว่างประเทศ,1. นางเมตตานำเงินของบริษัทไปฝากในต่างประเทศ 2. คนญี่ปุ่นนำเงินทุนเข้ามาสร้างโรงงานทอผ้าในไทย 3. คนมาเลเซียนำเงินทุนไปซื้อหลักทรัพย์ของรัฐบาลไทย 4. บริษัทของนางสาวกรุณากู้ยืมเงินจากสถาบันการเงินในต่างประเทศ 5. บริษัทของนายมัธยัสถ์ให้สินเชื่อทางการค้ากับบริษัทคู่ค้าในต่างประเทศ,2. คนญี่ปุ่นนำเงินทุนเข้ามาสร้างโรงงาน ทอผ้าในไทย,TRUE,TRUE,TRUE
2017,47,กลุ่มประเทศตามข้อใดต่อไปนี้เป็นสมาชิกของสมาคมประชาชาติ แห่งเอเชียตะวันออกเฉียงใต้ (อาเซียน),1. ไทย เวียดนาม ลาว เมียนมา กัมพูชา 2. ไทย เวียดนาม ฟิลิปปินส์ จีน สิงคโปร์ 3. ไทย มาเลเซีย ฟิลิปปินส์ สิงคโปร์ ญี่ปุ่น 4. ไทย มาเลเซีย อินโดนีเซีย อินเดีย สิงคโปร์ 5. ไทย มาเลเซีย อินโดนีเซีย บรูไนดารุสซาลาม เกาหลีใต้,1. ไทย เวียดนาม ลาว เมียนมา กัมพูชา,TRUE,TRUE,TRUE
2017,48,ข้อใดเป็นการรวมกลุ่มทางการค้าที่มีการยกเลิกภาษีศุลกากรและข้อจำกัด ทางการค้าระหว่างกันในกลุ่มมีการใช้ข้อกำหนดอัตราภาษีศุลกากรกับ ประเทศคู่ค้านอกกลุ่มในอัตราเดียวกัน มีการเคลื่อนย้ายปัจจัยการผลิตได้ โดยเสรีระหว่างประเทศสมาชิกด้วยกัน และประเทศสมาชิกกำหนดนโยบาย ด้านเศรษฐกิจต่างๆ เป็นรูปแบบเดียวกัน,1. ตลาดร่วม 2. เขตการค้าเสรี 3. สหภาพศุลกากร 4. สหภาพเศรษฐกิจ 5. สหภาพการเมือง,4. สหภาพเศรษฐกิจ,TRUE,TRUE,TRUE
2017,49,ข้อใดกล่าวไม่ถูกต้อง,1. พวกฮิตไทต์ (Hittites) ในเมโสโปเตเมีย รู้จักการถลุงเหล็กเพื่อทําเป็นอาวุธในยุคโลหะ 2. ศิลปะแบบเมกกาเลเนียน (Magalemian) คือภาพวาดตามผนังถ้ำ และภาพแกะสลักบนกระดูกเป็นศิลปะที่มีชื่อเสียงของยุคหินเก่า 3. มนุษย์ในยุคหินใหม่เริ่มรู้จักการเพาะปลูกและเลี้ยงสัตว์ 4. นักโบราณคดีใช้วิธีเทอร์โมลูมิเนเซนท์ (thermoluminescence) ในการหาอายุของซากไม้ และโครงกระดูกมนุษย์ 5. ตัวอักษรลิ่ม หรือตัวอักษรคูนิฟอร์ม เป็นตัวอักษรที่ชาวสุเมเรียนคิดค้นขึ้น,4. นักโบราณคดีใช้วิธีเทอร์โมลูมิเนเซนท์ (thermoluminescence) ในการหาอายุ ของซากไม้ และโครงกระดูกมนุษย์,TRUE,TRUE,TRUE
2017,50,ข้อใดกล่าวถูกต้องเกี่ยวกับอารยธรรมโบราณ,1. อาณาจักรฮีบรู หลังจากเจริญถึงขีดสุดแล้ว ได้ตกอยู่ภายใต้อํานาจของกรีก และโรมัน แต่ไม่เคยถูกพวกเปอร์เซียรุกราน 2. “รอยัลโรด” (Royal Road) เป็นถนนที่จักรพรรดิไซรัสทรงสร้างขึ้นเพื่อเชื่อมเมืองสำคัญต่าง ๆ เข้าด้วยกัน 3. พระเจ้าอัสซูร์บานปาล (Ashurbanipal) กษัตริย์ของชนเผ่าอัสซีเรียน มีรับสั่งให้สร้างห้องสมุดที่รวบรวมผลงานของเมโสโปเตเมียเป็นจำนวนมาก 4. “สวนลอยแห่งบาบิลอน” ซึ่งได้รับการยกย่องให้เป็น 1 ใน 7 สิ่งมหัศจรรย์ของโลกถูกสร้างขึ้นโดยพวกฮิตไทต์ 5. สถาปัตยกรรมที่สำคัญที่สุดของชาวอัสซีเรียนคือ “ซิกกูแรต” เป็นเทวสถานที่ สร้างบนภูเขาจำลอง มีทางขึ้นเป็นขั้นบันไดสร้างขึ้นเพื่อบูชาเทพเจ้า,3. พระเจ้าอัสซูร์บานปาล (Ashurbanipal) กษัตริย์ของชนเผ่าอัสซีเรียน มีรับสั่งให้สร้างห้องสมุดที่รวบรวมผลงานของเมโสโปเตเมียเป็นจำนวนมาก,TRUE,TRUE,TRUE
2017,51,ข้อใดไม่ใช่สาเหตุของการปฏิรูปศาสนาในยุโรปในคริสต์ศตวรรษที่ 16,1. แนวคิดปัจเจกชนนิยม 2. พ่อค้าต้องการหากำไรจากการค้าเพิ่มเติม 3. ความแตกแยกระหว่างศาสนาคริสต์นิกายโรมันคาทอลิกและออร์โทดอกซ์ 4. กษัตริย์ต้องการมีอำนาจมากขึ้น 5. บุคคลในศาสนจักรประพฤติตนไม่ดี สนใจทางโลกมากกว่าทางธรรม,3. ความแตกแยกระหว่างศาสนาคริสต์นิกาย โรมันคาทอลิกและออร์โทดอกซ์,TRUE,TRUE,TRUE
2017,52,เหตุการณ์ในข้อใด เกิดขึ้นในสมัยใหม่ของประวัติศาสตร์สากล,1. การจัดตั้งองค์การสนธิสัญญาแอตแลนติกเหนือ หรือองค์การนาโต 2. การสร้างมหาวิหารโนเตรอดาม (Notre-Dame) ในกรุงปารีส ประเทศฝรั่งเศส 3. “บิดาแห่งประวัติศาสตร์” ในโลกตะวันตกได้เขียนผลงาน “ประวัติศาสตร์สงครามเปอร์เซีย” ขึ้น 4. การกำหนด “กฎหมายสิบสองโต๊ะ” (Law of the Twelve Tables) 5. ชาร์ลส์ ดาร์วิน (Charles Darwin) เสนอทฤษฎีวิวัฒนาการว่าด้วยการเลือกสรรของธรรมชาติ,5. ชาร์ลส์ ดาร์วิน (Charles Darwin) เสนอทฤษฎีวิวัฒนาการว่าด้วยการเลือกสรรของธรรมชาติ,TRUE,TRUE,TRUE
2017,53,ข้อใดกล่าวไม่ถูกต้องเกี่ยวกับแนวคิดจักรวรรดินิยมในคริสต์ศตวรรษที่ 19-20,1. ชาติจักรวรรดินิยมมุ่งเข้าครอบครองอาณานิคมทุกรูปแบบ ทั้งด้านการเมือง การทหาร เศรษฐกิจและวัฒนธรรม 2. การปฏิวัติอุตสาหกรรมนับเป็นสาเหตุหนึ่งที่ทำให้แนวคิดจักรวรรดินิยมขยายตัวอย่างกว้างขวางในทวีปยุโรป 3. ญี่ปุ่นเป็นชาติที่ใช้แนวคิดจักรวรรดินิยมรุกรานเพื่อนบ้าน และสามารถรบชนะ อังกฤษได้ใน ค. ศ. 1905 4. เบลเยียมเป็นหนึ่งในชาติตะวันตกที่แสวงหาอาณานิคมในทวีปแอฟริกา และได้ ยึดครองคองโกในปลายคริสต์ศตวรรษที่ 19 5. “ภาระหน้าที่ของคนขาว” (The White Man's Burden) เป็นหนึ่งในสาเหตุที่ทำให้แนวคิดจักรวรรดินิยมขยายตัวในทวีปยุโรป .,3. ญี่ปุ่นเป็นชาติที่ใช้แนวคิดจักรวรรดินิยม รุกรานเพื่อนบ้าน และสามารถรบชนะ อังกฤษได้ใน ค. ศ. 1905,TRUE,TRUE,TRUE
2017,54,องค์การในข้อใดรวมตัวกันโดยมีความมุ่งหมายหลักเพื่อร่วมมือกันต่อต้านลัทธิคอมมิวนิสต์,1. องค์การสนธิสัญญาแอนซัส 2. สันนิบาตอาหรับ 3. สภารัฐมนตรีนอร์ดิก 4. สหภาพแอฟริกา 5. สหภาพยุโรป,1. องค์การสนธิสัญญาแอนซัส,TRUE,TRUE,TRUE
2017,55,ผลงานหรือแนวคิดในข้อใดไม่ได้เกิดขึ้นในสมัยปฏิวัติวิทยาศาสตร์,1. การพบว่าจุลินทรีย์ในอากาศเป็นต้นเหตุให้อาหารเน่าเสีย 2. การผ่าตัดเอาทารกออกจากครรภ์มารดา 3. การโคจรและการเคลื่อนไหวในระบบสุริยจักรวาลเป็นไปตามกฎแห่งความโน้มถ่วง 4. การส่งเสริมการศึกษาแบบวิทยาศาสตร์โดยวิธีการศึกษาแบบอุปนัย 5. การใช้หลักของเหตุผล ที่อธิบายและตรวจสอบได้เช่นเดียวกับหลักของวิชา คณิตศาสตร์,2. การผ่าตัดเอาทารกออกจากครรภ์มารดา,TRUE,TRUE,TRUE
2017,56,ข้อใดไม่ถูกต้องเกี่ยวกับโลกในคริสต์ศตวรรษที่ 21,1. องค์การสหประชาชาติมีบทบาทสำคัญในการแก้ปัญหาด้านสิทธิมนุษยชน 2. การเป็นผู้นำโลกของสหรัฐอเมริกาแต่เพียงผู้เดียวหลังสงครามเย็นสิ้นสุดลง เป็นหนึ่งในสาเหตุที่ทําให้การก่อการร้ายในตะวันออกกลางเพิ่มมากขึ้น 3. องค์การสหประชาชาติมีส่วนช่วยส่งเสริมให้เกิดการพัฒนาอย่างยั่งยืนโดยผ่านแผนปฏิบัติการ 21 4. องค์การสหประชาชาติกำหนดว่าแรงงานเด็ก ซึ่งเป็นปัญหาใหญ่ในเอเชีย คือ แรงงานที่มีอายุต่ากว่า 15 ปี 5. วิกฤติเศรษฐกิจที่เกิดขึ้นทั่วโลกใน ค. ศ. 2008 ส่งผลให้อุตสาหกรรมอาหารทะเล ของไทยเจริญเติบโตน้อยลง,4. องค์การสหประชาชาติกำหนดว่าแรงงานเด็กซึ่งเป็นปัญหาใหญ่ในเอเชีย คือ แรงงานที่มีอายุต่ำกว่า 15 ปี,TRUE,TRUE,TRUE
2017,57,อักษรกระดองเต่าเป็นอักษรของอารยธรรมใด,1. เมโสโปเตเมีย 2. อินเดีย 3. จีน 4. อียิปต์ 5. กรีก,3. จีน,TRUE,TRUE,TRUE
